DealerId,VIN,Stock #,New/Used,Year,Make,Model,Model Number,Body,Transmission,Series,Body Door Ct,Odometer,Engine Cylinder Ct,Engine Displacement,Drivetrain Desc,Color,Interior Color,Invoice,MSRP,Book Value,Price,Inventory Date,Certified,Description,Features,Photo Url List,Internet Price,Bit,Listing Url,Product Type,Transmission
4802,1HD1YWZ28NB061787,061787T,U,2022,Harley-Davidson,2022 Harley-Davidson Low Rider S,,,,,,17092,,,,Vivid Black,,,14599,14599,14599,30-09-2025 19:53,,"Low Rider S 117 model is an aggressive performance kingpin designed for the rider seeking unapologetic power, the rider willing to push their bike to the limit. The Milwaukee-Eight 117 powertrain gives the Low Rider S 117 motorcycle owner instant bragging rights. Premium suspension enhances the riding experience. Straight from the factory this bike bundles the big attitude of West Coast style and unrelenting performance previously only attainable with significant investment in accessories – a real value proposition for some customers. This leaves the door wide open for further customization.",,"https://cdn.room58.com/2025/10/18/27c8250ba098a15324d76129a763c54f_d071308c8f9c6f73.png,https://cdn.room58.com/2025/10/18/765e303242cd6b376c907ac005095023_77ed52d0c1c2efea.jpg,https://cdn.room58.com/2025/10/18/7d58386f26c93080ebc34690d0b5b87f_eb41ace1b3c005bc.jpg,https://cdn.room58.com/2025/10/18/7df6646378b716ecc95f4a9eb31c72c1_60cd9a61cd3cfb06.jpg,https://cdn.room58.com/2025/10/18/ba5326634d561bea70f98fec83c88895_2499ad78e07ac223.jpg,https://cdn.room58.com/2025/10/18/173254f847bd7600ab0d81d8a0ad5f8a_eae4f6b743dda678.jpg",14599,,https://sandiegoharley.com/inventory/898934/2022-harley-davidson-low-rider-s,Motorcycles,manual
4802,1HD1YWK10MB018853,018853T1,U,2021,Harley-Davidson,2021 Harley-Davidson Low Rider S,,,,,,27201,,,,Vivid Black,,,14555,14555,14555,30-09-2025 19:53,,"The Low Rider style has been giving people a new perspective for decades. And this year, we’re taking that thrilling perspective even further with the new Low Rider S.

You get the massive torque of a Milwaukee-Eight 114 engine, the crisp handling of the Softail frame and a responsive premium suspension. The blacked-out finishes, the moto-style bars with four-inch risers and a mini speed screen will make you look just the way you feel while riding this laid-back machine that’s sure to create a scene whenever it’s stopped. But don’t expect onlookers to linger long. All it takes is one twist of the throttle to send them to your rear-view mirror.",,"https://cdn.room58.com/2025/10/18/02bcf2e2bddc7162abfbf5e7aff675f9_8c9933d549d2f106.png,https://cdn.room58.com/2025/10/18/c817b7f3a889581aef8b0b45157c57cf_8c08584852d5ed38.jpg,https://cdn.room58.com/2025/10/18/e1fbd9beae7af028491da027c017d166_f771f9165cd7c48c.jpg,https://cdn.room58.com/2025/10/18/69e129c05881ef02be3d9fa5115d198d_a9659f3d289f5837.jpg,https://cdn.room58.com/2025/10/18/dcb0061d2a71310104ccc83ccf95bc76_821e9ffe16ddeeca.jpg,https://cdn.room58.com/2025/10/18/d14a574b8caf2a9caf403eefac03aec1_4ce8c96a6fe6bae8.jpg",14555,,https://sandiegoharley.com/inventory/898935/2021-harley-davidson-low-rider-s,Motorcycles,manual
4802,1HD1YWK20LB076971,076971T,U,2020,Harley-Davidson,2020 Harley-Davidson Low Rider S,,,,,,22250,,,,Barracuda Silver,,,15295,15295,15295,30-09-2025 19:54,,"The Low Rider style has been giving people a new perspective for decades. And this year, we’re taking that thrilling perspective even further with the new Low Rider S.

You get the massive torque of a Milwaukee-Eight 114 engine, the crisp handling of the Softail frame and a responsive premium suspension. The blacked-out finishes, the moto-style bars with four-inch risers and a mini speed screen will make you look just the way you feel while riding this laid-back machine that’s sure to create a scene whenever it’s stopped. But don’t expect onlookers to linger long. All it takes is one twist of the throttle to send them to your rear-view mirror.",,"https://cdn.room58.com/2025/10/18/c03ab10fb88f929e31e3dc7009902789_eaef3593ea3919ed.png,https://cdn.room58.com/2025/10/18/280a4048a0b6730e6d0bbf5f68f5b280_5e33d575d8bf505a.jpg,https://cdn.room58.com/2025/10/18/daf83d18530e9a327625315f9bf828a2_bf30254c0811453a.jpg,https://cdn.room58.com/2025/10/18/d322c33e32948129bf6ff83f886891fc_e9f9da18d2f82e74.jpg,https://cdn.room58.com/2025/10/18/e26b476d2585c96f20def2c8140fb4f0_a7628c9117a38fd4.jpg,https://cdn.room58.com/2025/10/18/40199f26b99870a8f2f792f61060b341_0a90e433358f40a5.jpg",15295,,https://sandiegoharley.com/inventory/898937/2020-harley-davidson-low-rider-s,Motorcycles,manual
4802,1HD1TG961GB964390,964390P,U,2016,Harley-Davidson,2016 Harley-Davidson CVO Pro Street Breakout,,,,,,14989,,,,Starfire Black/Starfire Black,,,15495,15495,15495,30-09-2025 19:54,,"The CVO Pro Street Breakout is all about dark style and massive torque. It features cutting-edge finishes with show-stopping paint and styling details fender to fender. The Aggressor wheel mounts to a 240mm rear tyre. The forward controls, new race-inspired seat and handlebar create a riding position perfect for prowling. And a Screamin’ Eagle Twin Cam 110B engine with heavy breather intake, inverted forks and new dual-disc front brakes mean the performance matches the power of its style. It’s our top-of-the-line take on long, dark American muscle.",,"https://cdn.room58.com/2025/10/20/16bd657f14df119709d2659cb853ef41_092dd5febd656222.png,https://cdn.room58.com/2025/10/20/e82f3a59bcf1c53dbe718b506bc6011f_94138eadb294bbba.jpg,https://cdn.room58.com/2025/10/20/380598218cf5ada904355798a32e357e_76ee07e42b7adca4.jpg,https://cdn.room58.com/2025/10/20/b7a2d46715be3623548692e57c62cd35_da5e4ad001968a5c.jpg,https://cdn.room58.com/2025/10/20/77d4824a58c05cb9aa2871fe06968f40_94b6ab4bb66f6f1b.jpg,https://cdn.room58.com/2025/10/20/de7c2a7e035aba8d14d9cee7c6e35fa9_a1b1a0f8a3f3ecc4.jpg",15495,,https://sandiegoharley.com/inventory/898954/2016-harley-davidson-cvo-pro-street-breakout,Motorcycles,manual
4802,1HD1LF319FC440288,440288T,U,2015,Harley-Davidson,2015 Harley-Davidson Seventy-Two,,,,,,17986,,,,Hard Candy Quicksilver Flake,,,7495,7495,7495,30-09-2025 19:55,,"Custom chopper looks with a Harley badge at a price that will certainly surprise you. Say hello to the Seventy-Two.

Compromise? Not a chance, it’s all there from the slender peanut tank, to the laced wheels and the mini-apes, to the whitewall tyres.

It boasts ABS, keyless security and its beating heart is a punchy 1200cc engine.

What’s more, three HCC paint options are available for the Seventy Two, but whether you choose a fancy paint job or not, you’ll still be making a statement.",,"https://cdn.room58.com/2025/10/03/58942222e601f7c3851a1ef7a4d826f6_67ea82b1927ddfc9.jpg,https://cdn.room58.com/2025/10/03/e403cb867f48af163dc2a676fab64a3a_cb1340a97410c159.jpg,https://cdn.room58.com/2025/10/03/fd38ee0948d911c1543e22484480b7fe_c209021fd48e49a7.jpg,https://cdn.room58.com/2025/10/03/a4f51889ca229399ffa9e3854d8c8883_7446e29541758c40.jpg,https://cdn.room58.com/2025/10/03/ed2b4e5e3243a923a59331908a45e18c_26f3fc7446e29541.jpg",7495,,https://sandiegoharley.com/inventory/898975/2015-harley-davidson-seventy-two,Motorcycles,manual
4802,1HD4CN21X7K443412,443412T,U,2007,Harley-Davidson,2007 Harley-Davidson Sportster 883,,,,,,26753,,,,Pacific Blue Pearl,,,6999,6999,6999,30-09-2025 19:55,,,,"https://cdn.room58.com/2025/10/06/1381420bbbe62f2d84f150cfbf20faaa_8fbdff3e24f13530.png,https://cdn.room58.com/2025/10/06/90b4196bad1a5c7967bed9a15d83a29a_c063f7cc12b954ff.jpg,https://cdn.room58.com/2025/10/06/75eeb581545ab81e1eb189ef97395468_b994bf4e76c8a130.jpg,https://cdn.room58.com/2025/10/06/a6b7336fab6e1ca65c73ab2d73529122_1dd475b0e127dc71.jpg,https://cdn.room58.com/2025/10/06/f3f339bb470751c7553508a65889e002_d91c182d2d28ab5d.jpg,https://cdn.room58.com/2025/10/06/c238aff76b3ebde3f5f18924285d20fd_2d7d6f7521bf3e00.jpg",6999,,https://sandiegoharley.com/inventory/898978/2007-harley-davidson-sportster-883,Motorcycles,manual
4802,1HD4LE231HC414653,414653T,U,2017,Harley-Davidson,2017 Harley-Davidson Iron 883,,,,,,21033,,,,Black Denim,,,5888,5888,5888,30-09-2025 19:55,,"You’re looking at a pioneer of raw, blacked-out, stripped-down custom style. In the years since its introduction, it has only gotten better. Fine-tuned suspension. Tuck androll seat. Black cast aluminum wheels with machined highlights. And blacked-out surfaces from fender to fender. You get everything you need. And nothing you don’t.",,"https://cdn.room58.com/2025/10/06/80087b28be22cf8fbc12eaef0c2eef6f_f1d4338cd462e17a.png,https://cdn.room58.com/2025/10/06/268867b71d5d118d2f7c1b401068c6e6_6d503b617f210c1f.jpg,https://cdn.room58.com/2025/10/06/26bd2a07e2f1bbc1f2e0b03be051af02_f01c574133d4c89d.jpg,https://cdn.room58.com/2025/10/06/cb84baffc1defcadfd5664be6ba8e39a_27a87cd6623be7e9.jpg,https://cdn.room58.com/2025/10/06/edec16f2d3e4bb0ce80b90e8875a6362_042b8c5525750b4f.jpg,https://cdn.room58.com/2025/10/06/cefc2c3904d2398529c5f5ae0cfa3278_3ee6ab1b1b85d07e.jpg",5888,,https://sandiegoharley.com/inventory/898979/2017-harley-davidson-iron-883,Motorcycles,manual
4802,1HD1YXZ1XPB059622,059622BB,U,2023,Harley-Davidson,2023 Harley-Davidson Low Rider ST Fast Johnnie,,,,,,0,,,,Fast Johnnie,,,23999,23999,23999,30-09-2025 20:11,,"A sport-touring bike with a Softail chassis and the V-Twin muscle of a Milwaukee-Eight 117 powertrain, the Low Rider ST is attitude on two wheels that only Harley-Davidson can supply.",,"https://cdn.room58.com/2025/09/30/4799b2c3156a635c5ab306cffa4ae153_18ab534c095deb34.png,https://cdn.room58.com/2025/09/30/9fc8a671f7e9689eda1998d3bf44f4fd_077acb8c46ab2f54.jpg,https://cdn.room58.com/2025/09/30/a74a54db364ebc051712bf432a58adca_be7ad46f91fe99c3.jpg,https://cdn.room58.com/2025/09/30/eae2cea551ce4d346b38968c0720253b_0afee54d5a1fee02.jpg,https://cdn.room58.com/2025/09/30/369203743767d560411d00417341df14_4f04504c3fe8f103.jpg,https://cdn.room58.com/2025/09/30/a30f6cb29f73418646f3d830177f89a6_1bac976f06ef731b.jpg,https://cdn.room58.com/2025/09/30/71b25e07105dd1c0676967ed674ff615_dba70e433307143a.jpg",23999,,https://sandiegoharley.com/inventory/898999/2023-harley-davidson-low-rider-st-fast-johnnie,Motorcycles,other
4802,1HD1YCJ28LB020714,020714BB,U,2020,Harley-Davidson,2020 Harley-Davidson Deluxe,,,,,,0,,,,Billiard Red/Vivid Black,,,14599,14599,14599,30-09-2025 20:57,,"The look of the Softail Deluxe has always been deluxe. It’s the classic showstopper — born to stand out on a run down the Vegas strip. Now, underneath the bright chrome, you’ve got the ride of a seriously modern machine. Thirty-one pounds lighter, easier handling, massive power and acceleration, and all-day comfort. Everything a rider expects that technology can deliver. It’s a combination of vintage style and modern know-how unlike anything that ever hit the boulevard, set to the sound of the Milwaukee-Eight 107 V-Twin engine. Settle into the comfortable new seat and grab the pullback handlebars. Start the show.",,"https://cdn.room58.com/2025/09/30/92ed6ca090a5ffb3821de8ef01af5454_278069b08d700fb7.png,https://cdn.room58.com/2025/09/30/2e3550fc458a054453ed0a95f850e12f_ba296477a9a44e8d.jpg,https://cdn.room58.com/2025/09/30/5e489d27e10b7cf4653180a8a34fd2f1_e0689bc0d87ab515.jpg,https://cdn.room58.com/2025/09/30/251e39d6a0e43627a2e35fe657b77984_1cb84a75d1665a8c.jpg,https://cdn.room58.com/2025/09/30/0f55c91f17f12de90bdc0b79271d95c2_36dbf189a6334ad4.jpg,https://cdn.room58.com/2025/09/30/37ae173883f65c457498ca4097edb29a_cba3416826dfcede.jpg",14599,,https://sandiegoharley.com/inventory/899013/2020-harley-davidson-deluxe,Motorcycles,other
4802,1HD1YBK29NB019521,019521BB,U,2022,Harley-Davidson,2022 Harley-Davidson Heritage Classic 114,,,,,,0,,,,Vivid Black (Black Finish w/Cast Wheels),,,14500,14500,14500,30-09-2025 21:05,,"The dark style, modern edge and reinvigorated ride of the Heritage model take nostalgia ripping into a new place.",,"https://cdn.room58.com/2025/09/30/6161a89021863f338ca49fab68b19660_09c3ed0b0ece37b6.png,https://cdn.room58.com/2025/09/30/ad4d2e2231f7bf410c5fc2a0248b8fd2_1e8b192a43f28518.jpg,https://cdn.room58.com/2025/09/30/9f9d6700c8bc7ec47e15b2c36aeb76f5_e085e926c4e93a51.jpg,https://cdn.room58.com/2025/09/30/fec955150d45df8e994848b3aaccbedc_6e307e5bdf34b280.jpg,https://cdn.room58.com/2025/09/30/e5d260cb3e8fa1aac3068d8a5f300a3e_bcf7adcea2f51d74.jpg,https://cdn.room58.com/2025/09/30/8da979a2a5d5fec49430e4407e04bd60_bddc636fa2f63ba8.jpg",14500,,https://sandiegoharley.com/inventory/899020/2022-harley-davidson-heritage-classic-114,Motorcycles,other
4802,1HD1YWK29LB063118,063118BB,U,2020,Harley-Davidson,2020 Harley-Davidson Low Rider S,,,,,,0,,,,Vivid Black,,,17499,17499,17499,30-09-2025 21:25,,"The Low Rider style has been giving people a new perspective for decades. And this year, we’re taking that thrilling perspective even further with the new Low Rider S.

You get the massive torque of a Milwaukee-Eight 114 engine, the crisp handling of the Softail frame and a responsive premium suspension. The blacked-out finishes, the moto-style bars with four-inch risers and a mini speed screen will make you look just the way you feel while riding this laid-back machine that’s sure to create a scene whenever it’s stopped. But don’t expect onlookers to linger long. All it takes is one twist of the throttle to send them to your rear-view mirror.",,"https://cdn.room58.com/2025/09/30/9ee20711a307d0aeabb3ee18edf84c03_adb8f02b6346bb7b.png,https://cdn.room58.com/2025/09/30/c4052109c654835e58178a8c6de51070_e1274d94430d802d.jpg,https://cdn.room58.com/2025/09/30/a09b937c734add29a1996bc4de7588ab_b8c1bd38d7dd53cd.jpg,https://cdn.room58.com/2025/09/30/b18e61cabb3844a0a9f42d5d048926ba_8bdef48e4a61310a.jpg,https://cdn.room58.com/2025/09/30/a15a2a594fbce2d026c88be9a4c5664f_03c8f98cc6d68ba9.jpg,https://cdn.room58.com/2025/09/30/3651406bacb64f73cfe77cfdcd0c837d_7241aa50a9545a09.jpg,https://cdn.room58.com/2025/09/30/0c8f9363308ba8e4ffbd612b9820ce40_298abb23205a4906.jpg",17499,,https://sandiegoharley.com/inventory/899039/2020-harley-davidson-low-rider-s,Motorcycles,other
4802,1HD1YDJ68KB055843,055843BB,U,2019,Harley-Davidson,2019 Harley-Davidson Softail Slim,,,,,,0,,,,Vivid Black,,,12888,12888,12888,30-09-2025 21:30,,"The stripped-down, souped-up, post WWII era look of the bobber is running stronger than ever in the Softail Slim model. You get the classic look of spoked wheels, chopped mudguards and footboards. And a ride straight out of right now. It’s 16 kilograms lighter, with greater lean angle, than Slim models from just a couple of years ago. And you get the power and soul-satisfying sound of the Milwaukee-Eight 107 V-Twin engine to take you into the future. Fast.",,"https://cdn.room58.com/2025/09/30/b520aab0ff481352df3873353d943c4e_d58cca545dbc69b5.png,https://cdn.room58.com/2025/09/30/477aa4c575bf4ae70c83713229f9d59c_6e2377ff5532926b.jpg,https://cdn.room58.com/2025/09/30/bd01af65b7d0040a0107d1ec510bba70_be9eaeab44f79b16.jpg,https://cdn.room58.com/2025/09/30/36e3a7a4d62f0e228e1e286b257e1cb4_5e2767a0cbfdcb6f.jpg,https://cdn.room58.com/2025/09/30/71dfa8c9ef44d2beb0d1eb3c8ca183a9_c6905f1dc20c035a.jpg,https://cdn.room58.com/2025/09/30/a284c8da2b7fa3021580407cf390ed0e_8d2860f7a8b986b4.jpg",12888,,https://sandiegoharley.com/inventory/899041/2019-harley-davidson-softail-slim,Motorcycles,other
4802,1HD1YWZ2DPB066016,066016BB,U,2023,Harley-Davidson,2023 Harley-Davidson Low Rider S,,,,,,4856,,,,Vivid Black,,,17488,17488,17488,30-09-2025 21:49,,"Low Rider S 117 model is an aggressive performance kingpin designed for the rider seeking unapologetic power, the rider willing to push their bike to the limit. The Milwaukee-Eight 117 powertrain gives the Low Rider S 117 motorcycle owner instant bragging rights. Premium suspension enhances the riding experience. Straight from the factory this bike bundles the big attitude of West Coast style and unrelenting performance previously only attainable with significant investment in accessories – a real value proposition for some customers. This leaves the door wide open for further customization.",,"https://cdn.room58.com/2025/09/30/f93d67bcf4fadfe9005242e16b74f4a8_e521d673db297b78.png,https://cdn.room58.com/2025/09/30/4a4c120cabc87973cdefca8f67f8ae2f_87fb8b71d8860ced.jpg,https://cdn.room58.com/2025/09/30/39274aead2ada2dc66d86ef4e3322344_dc505a45936c976c.jpg,https://cdn.room58.com/2025/09/30/b844b081896bae20213ab301e6b6e7ad_a4d28b5f5783a22f.jpg,https://cdn.room58.com/2025/09/30/fa0ed10f6928d691ba85ff39392f70f2_b94ba12beac0c32f.jpg,https://cdn.room58.com/2025/09/30/f400b72109805c9f70e07bf125175e13_f8bbf22b9883ab4d.jpg",17488,,https://sandiegoharley.com/inventory/899054/2023-harley-davidson-low-rider-s,Motorcycles,other
4802,1HD1LP311KC403705,403705BB,U,2019,Harley-Davidson,2019 Harley-Davidson Iron 1200,,,,,,0,,,,Billiard White ,,,9488,9488,9488,30-09-2025 22:03,,,,"https://cdn.room58.com/2025/09/30/e111fcf31732c6a81f6b9eb3ddaf63af_d2357288e6358dbd.png,https://cdn.room58.com/2025/09/30/b2fd86f1b25fb5958594ab10eccc69ca_ef95feb0880f5533.jpg,https://cdn.room58.com/2025/09/30/54987580281e70c0aff17086d68582f5_56d240831a0cf0c6.jpg,https://cdn.room58.com/2025/09/30/d791c1eb148298f93226b01cce7d3195_ca7d796b33619b41.jpg,https://cdn.room58.com/2025/09/30/d18b7999eee429effa969ee152e3b0ac_6622581288a4cc98.jpg,https://cdn.room58.com/2025/09/30/4ac2a7192ac7a605c5c2e8fa0406cbf8_50ad26f281399440.jpg",9488,,https://sandiegoharley.com/inventory/899057/2019-harley-davidson-iron-1200,Motorcycles,other
4802,1HD1FBM18CB676348,676348P,U,2012,Harley-Davidson,2012 Harley-Davidson Road King,,,,,,36341,,,,Vivid Black,,,11559,11559,11559,09-10-2025 17:51,,"When the original Harley-Davidson Road King motorcycle was introduced in 1994, it didn't take long for it to obtain iconic status with heritage going back to the original 1965 Electra Glide model. It may look like a timeless boulevard cruiser, but it is also a fully equipped, long-distance tourer. The innovative Harley-Davidson Touring chassis is based on a single-spar, rigid backbone frame and a stout swingarm developed to withstand the demands of long-haul touring riders and today's powerful engines.",,"https://cdn.room58.com/2025/10/11/8bdc201ee4f5e2027dcdbf54c1a1bc30_d4c4d782f337c927.png,https://cdn.room58.com/2025/10/11/8eafa2ff5684e9b86ba5b538a4687718_7701462aaffe2c17.jpg,https://cdn.room58.com/2025/10/11/8040457f2a457ebb047c6fa62a96d071_12f2f38c0ae8fd08.jpg,https://cdn.room58.com/2025/10/11/4764d7ce2bb7830abd565960389bb002_0c12729ca59d5adb.jpg,https://cdn.room58.com/2025/10/11/c81a2cbd112a24454a550e2d872b811d_8c0926508b9bf501.jpg,https://cdn.room58.com/2025/10/11/89bc641f30735830cd62e817436a752a_32fdb5a83c5f6b8d.jpg",11559,,https://sandiegoharley.com/inventory/902342/2012-harley-davidson-road-king,Motorcycles,manual
4802,1HD1KHC32KB682372,682372T,U,2019,Harley-Davidson,2019 Harley-Davidson Road Glide,,,,,,30439,,,,Vivid Black,,,18559,18559,18559,09-10-2025 18:30,,"The menacing dual Daymaker Reflector LED headlamps in the Road Glide motorcycle’s shark-nose fairing are a familiar sight on the highway. It’s the machine of choice for hard-charging riders. You get Milwaukee-Eight 107 (1745cc) power, easily adjustable emulsion rear suspesion and responsive front suspension, and the confidence of Reflex linked Brembo brakes . Crank the tunes on the BOOM!  GTS infotainment OE and lay down some serious miles of your own.",,"https://cdn.room58.com/2025/10/12/da2771a30a8042ea5015d3bc6c6d920d_55a6a25120a9b65e.png,https://cdn.room58.com/2025/10/12/0ebc3ada7d1c6619deab44e1d3366b6e_60eabafdba603b6e.jpg,https://cdn.room58.com/2025/10/12/640c1a43c383885f01a0d0ff0ee83451_3453f7e1f2651936.jpg,https://cdn.room58.com/2025/10/12/0bc288488660dde185a71322223f5a90_7a6f14b373ded29a.jpg,https://cdn.room58.com/2025/10/12/544d373f6cd3389d665b3ccce6e40eb7_dde8e095ad656fff.jpg,https://cdn.room58.com/2025/10/12/9dfc2a8961bad95340983e697dd0df4d_297f317a1bd3de83.jpg",18559,,https://sandiegoharley.com/inventory/902560/2019-harley-davidson-road-glide,Motorcycles,manual
4802,1HD1KTP27NB667939,667939T,U,2022,Harley-Davidson,2022 Harley-Davidson Road Glide Special,,,,,,15747,,,,Reef Blue/Vivid Black - Black Finish,,,20699,20699,20699,09-10-2025 18:59,,Blacked-out and loaded with premium features. Fire up the thrill-inducing Milwaukee-Eight 114 V-Twin engine and you’re in for one hell of a ride.,,"https://cdn.room58.com/2025/10/11/ae9a15e2f1635cc144d36719cf534603_381fa97559a7dd3d.png,https://cdn.room58.com/2025/10/11/b38ad1637f6c08bcc770b35a6c63513d_d7b07b6512d5caba.jpg,https://cdn.room58.com/2025/10/11/ad45d3d7ac299d71b239b327444fd71d_4250fe738b52b809.jpg,https://cdn.room58.com/2025/10/11/4aa26dbc525af8b3642b8aae27a5570f_6a8d3aaa7708097d.jpg,https://cdn.room58.com/2025/10/11/6098d31c865e1d06d7cd1571296f118e_87d675a06b4d903d.jpg,https://cdn.room58.com/2025/10/11/512332519e062e29b6bc1971260fa7f2_0f8743c404e2eb49.jpg",20699,,https://sandiegoharley.com/inventory/902570/2022-harley-davidson-road-glide-special,Motorcycles,manual
4802,1HD1MAF23NB852120,852120T,U,2022,Harley-Davidson,2022 Harley-Davidson Tri Glide Ultra,,,,,,16485,,,,Gauntlet Gray Metallic/Vivid Black,,,26799,26799,26799,09-10-2025 21:04,,"Get all the premium features, starting with a Twin-Cooled Milwaukee-Eight 114 engine, the BOOM! Box GTS infotainment system and enough storage space so you can pack enough to go for a good, long time.",,"https://cdn.room58.com/2025/10/12/4c2b632a90c0c360f772d791f703e9e8_b3f75680ae8381d8.png,https://cdn.room58.com/2025/10/12/783afdffc83b5e3a876b541f4d9ec9e7_6d3cfcc3eb32cf5c.jpg,https://cdn.room58.com/2025/10/12/f6664eaa567393f1eda2a04eae1ccafc_b5d0a9b90b84e1aa.jpg,https://cdn.room58.com/2025/10/12/8d669e7c5e5aca22c3f655cfa8483b00_cd221f5ce76978c0.jpg,https://cdn.room58.com/2025/10/12/675f7336f338abce8bb2373dc0d02a3c_02a72f32cfc043d0.jpg,https://cdn.room58.com/2025/10/12/de3cc0719d8060723855610c7f8f1cff_f80832caa31206ed.jpg",26799,,https://sandiegoharley.com/inventory/902631/2022-harley-davidson-tri-glide-ultra,Motorcycles,manual
4802,1HD1TAN30FB953081,953081T,U,2015,Harley-Davidson,2015 Harley-Davidson CVO Road Glide Ultra,,,,,,0,,,,Two-Tone Carbon Dust/Autumn Sunset,,,0,0,0,02-11-2025 20:29,,"Brand new for 2015, this motorcycle is what you call a ‘bar raiser’.

The features list is a mile long and includes an 1800cc Screamin’ Eagle engine, dual control heated seat, upgraded Boom Bagger speakers, advanced Daymaker and LED lighting, new “jet Stream” fairing wind deflectors, LED lit and ergonomically designed hand controls, GPS with touchscreen, and way, way more. If you want to go see the world, and you want to do it in a world of comfort, this is the bike for you.

The CVO Road Glide Ultra, the bar has been raised, the standard has been set.",,"https://cdn.room58.com/2025/11/02/5deea616d2aa9f6cf972ae0527c752b8_5b7fbfc1dc1e89ba.jpg,https://cdn.room58.com/2025/11/02/b74cd232f23c8a4dc887cd35cbad50f2_8b3be2dbe2c02fc9.jpg,https://cdn.room58.com/2025/11/02/0cf21f05a0903f43c8da89cd810f56a6_8dca335bea439a0c.jpg,https://cdn.room58.com/2025/11/02/0caa04603a4ac53757ee38a2af539ccf_266be18013c718f1.jpg",0,,https://sandiegoharley.com/inventory/910220/2015-harley-davidson-cvo-road-glide-ultra,Motorcycles,manual
4802,1HD1KZF25PB604703,604703P,U,2023,Harley-Davidson,2023 Harley-Davidson Road Glide Limited,,,,,,18665,,,,Vivid Black - Black Finish,,,33194,33194,33194,02-11-2025 20:31,,A fully loaded Grand Touring machine with 114 cubic inches of power and new premium finishes. Enjoy the ride to the fullest.,,"https://cdn.room58.com/2025/11/02/9503220e6ec27db398b623e0d14a2472_e18cf24a9c60f4cd.jpg,https://cdn.room58.com/2025/11/02/90e3273fc4e9af5a5cdfdf20e07192ca_5164a8b8fb01b81c.jpg,https://cdn.room58.com/2025/11/02/e44914fedb39c05135eb1a772116f25a_a1e72f0bc3e52373.jpg,https://cdn.room58.com/2025/11/02/9ace7f6fbfb2c0a104ef823990754069_3bb9bed4df12c853.jpg",33194,,https://sandiegoharley.com/inventory/910221/2023-harley-davidson-road-glide-limited,Motorcycles,manual
4802,1HD1KH720SB603329,603329T,U,2025,Harley-Davidson,2025 Harley-Davidson Road Glide,,,,,,2181,,,,Purple Abyss Denim - Black Finish,,,28999,28999,28999,02-11-2025 20:33,,"The Road Glide has an aerodynamic Sharknose fairing and a liquid-cooled Milwaukee-Eight 117 engine that produces 130 ft-lb of torque, while reduced weight makes handling more responsive. With customizable ride modes, Bluetooth connectivity, and a 12.3-inch touchscreen display, the Road Glide offers a refined mix of tech, style, and power.",,"https://cdn.room58.com/2025/11/02/9b421f16bc77f354ca24db3d66c7cbbb_61595bc74a84e092.jpg,https://cdn.room58.com/2025/11/02/b6223de9fe9b9836b2153d386fe0da7c_e4993401ae08cd73.jpg,https://cdn.room58.com/2025/11/02/0fba64521016fd77b62b1821abf19d9b_25670674c2ad4fb5.jpg,https://cdn.room58.com/2025/11/02/1eacfcb4392f0d039eb06d9f4cdd418d_d950359e9d3764aa.jpg",28999,,https://sandiegoharley.com/inventory/910222/2025-harley-davidson-road-glide,Motorcycles,manual
4802,1HD1YMJ6XKB021385,021385P,U,2019,Harley-Davidson,2019 Harley-Davidson Sport Glide,,,,,,22078,,,,Barracuda Silver,,,13999,13999,13999,15-11-2025 18:49,,"Devour endless miles with some room for gear. Or strip it down and carve city streets. The all-new Sport Glide is locked and loaded for whatever, whenever. You’ll be riding on the most advanced frame we’ve ever offered — the completely redesigned Softail Inverted front forks and a fully adjustable, monoshock rear suspension let you dial-in the perfect combination of performance and comfort. And the rigid-mounted, counterbalanced Milwaukee-Eight 107 engine delivers piles of white-knuckle power the way only a Harley-Davidson motorcycle can.So strip it down or load it up. Either way, the all-new Sport Glide is ready to take you on the ride of a lifetime.",,"https://cdn.room58.com/2025/11/15/f2f7bd583b6a5f556f1672c29174fdf8_091c38090d2a6299.jpg,https://cdn.room58.com/2025/11/15/a81fcb0c3f1f2be09b1f8b20de65b1f3_61de89cff13d6a6b.jpg,https://cdn.room58.com/2025/11/15/a4fd47e38d2abd3daa9873104506df86_310503469b8dfe26.jpg,https://cdn.room58.com/2025/11/15/7c6e832a8817750d4e8d9277d6017cb1_c85ee44d24b137a2.jpg",13999,,https://sandiegoharley.com/inventory/915941/2019-harley-davidson-sport-glide,Motorcycles,manual
